date,Num0,Num1,Num2,Num3,Num4,Num5,Num6,OT
1992/3/7 0:00,0.6948,1.5415,0.789578,0.678887,0.174116,0.009056,0.61862,0.33771882332116293
1992/3/8 0:00,0.6941,1.535,0.792267,0.679486,0.174116,0.009062,0.618927,0.7013163770720291
1992/3/9 0:00,0.7001,1.542,0.793273,0.685401,0.174116,0.009132,0.619425,0.5473
1992/3/10 0:00,0.6984,1.546,0.790826,0.683761,0.174116,0.009204,0.621891,0.37565412104290546
1992/3/11 0:00,0.6862,1.5605,0.786968,0.70497,0.174116,0.009331,0.622471,0.542
1992/3/12 0:00,0.678,1.541,0.786535,0.701754,0.174116,0.009287,0.624142,0.3790321814697376
1992/3/13 0:00,0.6812,1.5393,0.78456,0.699937,0.174116,0.009311,0.623053,0.38889360680870777
1992/3/14 0:00,0.675,1.517,0.782779,0.685401,0.174694,0.009281,0.620155,0.3695317355935143
1992/3/15 0:00,0.6733,1.5225,0.782167,0.687049,0.174694,0.009314,0.621504,0.44090318109103904
1992/3/16 0:00,0.6683,1.5175,0.779423,0.686106,0.174694,0.009407,0.621697,0.39348911373941253
1992/3/17 0:00,0.6745,1.515,0.780884,0.678334,0.174694,0.009385,0.620733,0.3309179131072078
1992/3/18 0:00,0.6763,1.519,0.7818,0.681106,0.174694,0.00942,0.621543,0.5371
1992/3/19 0:00,0.6795,1.5245,0.78125,0.689655,0.174694,0.009425,0.621118,0.542
1992/3/20 0:00,0.675,1.527,0.780336,0.689655,0.174694,0.00951,0.621697,0.6537565268549742
1992/3/21 0:00,0.6765,1.522,0.781494,0.683387,0.173825,0.00947,0.621118,0.5438
1992/3/22 0:00,0.6765,1.5035,0.781006,0.672948,0.173473,0.009381,0.618506,0.3924620388365013
1992/3/23 0:00,0.6743,1.5145,0.783024,0.676361,0.173473,0.009368,0.61862,0.566778959349926
1992/3/24 0:00,0.6775,1.496,0.784375,0.666445,0.173473,0.009132,0.616713,0.5412
1992/3/25 0:00,0.6738,1.4717,0.780823,0.66335,0.173142,0.009162,0.613196,0.5383
1992/3/26 0:00,0.6698,1.4675,0.779727,0.658762,0.173142,0.009153,0.611621,0.48690106223923013
1992/3/27 0:00,0.6694,1.4778,0.779423,0.661026,0.173142,0.009421,0.615006,0.2562994040295042
1992/3/28 0:00,0.6677,1.493,0.779059,0.66454,0.173142,0.00943,0.616523,0.6818979120943665
1992/3/29 0:00,0.6695,1.503,0.780336,0.666223,0.173142,0.009334,0.616333,0.5053760781479365
1992/3/30 0:00,0.6663,1.493,0.779849,0.662032,0.173142,0.009363,0.615385,0.31001651628270466
1992/3/31 0:00,0.6663,1.5065,0.776036,0.66379,0.173142,0.009272,0.615385,0.5412
1992/4/1 0:00,0.6692,1.5075,0.775976,0.662691,0.173142,0.0092,0.615953,0.5445868042915502
1992/4/2 0:00,0.6766,1.5097,0.777786,0.661813,0.173142,0.009235,0.615385,0.583852474825574
1992/4/3 0:00,0.6792,1.4935,0.778392,0.659196,0.173142,0.009285,0.616523,0.33224972278863507
1992/4/4 0:00,0.6848,1.4948,0.781006,0.660284,0.173142,0.009195,0.615953,0.551
1992/4/5 0:00,0.6824,1.4779,0.783392,0.652955,0.173142,0.009118,0.614628,0.4096110746195084
1992/4/6 0:00,0.6795,1.478,0.781861,0.654022,0.173142,0.00912,0.614251,0.46395778569046686
1992/4/7 0:00,0.6775,1.4929,0.782289,0.658545,0.173142,0.00923,0.617284,0.5827636459872158
1992/4/8 0:00,0.6775,1.5012,0.77918,0.661594,0.173142,0.009302,0.617475,0.3332255734957262
1992/4/9 0:00,0.68,1.4883,0.780092,0.659196,0.173142,0.009238,0.617093,0.36135527869977
1992/4/10 0:00,0.6787,1.4795,0.781372,0.660066,0.173142,0.009276,0.617017,0.5492
1992/4/11 0:00,0.677,1.4985,0.782228,0.667334,0.173142,0.009217,0.61717,0.48108425417705164
1992/4/12 0:00,0.677,1.501,0.782228,0.664231,0.173142,0.009225,0.617093,0.5250172163643753
1992/4/13 0:00,0.6775,1.5155,0.782963,0.666311,0.173142,0.009217,0.618238,0.5655712924840663
1992/4/14 0:00,0.677,1.5085,0.781555,0.66569,0.173142,0.009355,0.618162,0.5505
1992/4/15 0:00,0.678,1.4964,0.781311,0.658545,0.173142,0.009363,0.618238,0.5168946680579286
1992/4/16 0:00,0.679,1.5015,0.780396,0.657462,0.173142,0.009355,0.617856,0.4175381312350934
1992/4/17 0:00,0.6773,1.489,0.778816,0.657462,0.173142,0.009403,0.618238,0.3875232646415659
1992/4/18 0:00,0.6758,1.4945,0.779059,0.660502,0.173142,0.009494,0.619963,0.5512
1992/4/19 0:00,0.6771,1.4861,0.776699,0.656168,0.173142,0.009407,0.618506,0.4533881990296083
1992/4/20 0:00,0.688,1.485,0.778574,0.656599,0.173142,0.009519,0.618123,0.2661302085922503
1992/4/21 0:00,0.6895,1.4897,0.77682,0.665557,0.173142,0.009583,0.61862,0.31218472189538654
1992/4/22 0:00,0.69,1.5045,0.774593,0.666089,0.173142,0.009576,0.619195,0.42593136945170956
1992/4/23 0:00,0.688,1.5005,0.776458,0.66379,0.173142,0.009542,0.619694,0.35394707908943773
1992/4/24 0:00,0.6866,1.491,0.775494,0.66177,0.173142,0.009592,0.61908,0.41098181624968766
1992/4/25 0:00,0.6795,1.4985,0.774713,0.666223,0.173142,0.009574,0.62004,0.5253631870201445
1992/4/26 0:00,0.6805,1.4927,0.774353,0.665115,0.173142,0.00953,0.620655,0.7660626421608898
1992/4/27 0:00,0.686,1.4802,0.774114,0.658892,0.173142,0.009554,0.620155,0.40778422352535126
1992/4/28 0:00,0.6823,1.4737,0.768758,0.654365,0.172524,0.009645,0.621311,0.35109263347497605
1992/4/29 0:00,0.678,1.463,0.763417,0.655093,0.172524,0.009693,0.621118,0.4463692409308574
1992/4/30 0:00,0.678,1.4595,0.760456,0.655093,0.172524,0.009787,0.621118,0.5515
1992/5/1 0:00,0.6795,1.484,0.760341,0.66778,0.172524,0.009891,0.622278,0.553
1992/5/2 0:00,0.6732,1.4885,0.760861,0.66379,0.172524,0.009847,0.622007,0.6830046649439578
1992/5/3 0:00,0.6747,1.5112,0.757576,0.671366,0.172524,0.009843,0.622665,0.25510840071462926
1992/5/4 0:00,0.6747,1.505,0.758438,0.673401,0.172524,0.00962,0.621311,0.6449551528508932
1992/5/5 0:00,0.6771,1.512,0.757576,0.677048,0.172524,0.009537,0.619694,0.28003134902280863
1992/5/6 0:00,0.6665,1.5013,0.757576,0.673174,0.172524,0.009697,0.621697,0.4269144014737397
1992/5/7 0:00,0.669,1.4962,0.75792,0.675904,0.172524,0.00964,0.621697,0.6166878748342038
1992/5/8 0:00,0.671,1.4818,0.760746,0.673174,0.172524,0.009528,0.621504,0.47118450211445106
1992/5/9 0:00,0.6702,1.499,0.759878,0.680967,0.172524,0.009579,0.622743,0.27666055489898284
1992/5/10 0:00,0.666,1.5005,0.756544,0.67981,0.172524,0.009615,0.622743,0.3795227131114347
1992/5/11 0:00,0.6707,1.4905,0.757346,0.678518,0.172227,0.009621,0.622859,0.4725884436964475
1992/5/12 0:00,0.671,1.4868,0.757117,0.675447,0.172227,0.009548,0.622743,0.49195628250240436
1992/5/13 0:00,0.668,1.5075,0.756029,0.685401,0.172227,0.009461,0.622394,0.7238399278051068
1992/5/14 0:00,0.656,1.5012,0.75358,0.688848,0.172375,0.009434,0.622665,0.5524600453586966
1992/5/15 0:00,0.6483,1.5262,0.752785,0.69979,0.172375,0.009519,0.622743,0.39136129736037484
1992/5/16 0:00,0.6498,1.5425,0.755116,0.705766,0.172375,0.009611,0.623636,0.364615940899021
1992/5/17 0:00,0.658,1.5395,0.75815,0.702741,0.172375,0.009466,0.623752,0.4219264140308531
1992/5/18 0:00,0.6555,1.55,0.759705,0.713929,0.172375,0.009506,0.624493,0.45381861658725886
1992/5/19 0:00,0.6494,1.5495,0.760746,0.717103,0.172375,0.009416,0.621775,0.5373410624324613
1992/5/20 0:00,0.651,1.542,0.759763,0.710227,0.172375,0.009407,0.625586,0.5512
1992/5/21 0:00,0.646,1.5463,0.756544,0.715564,0.172375,0.009447,0.625861,0.4704100832837918
1992/5/22 0:00,0.6497,1.5512,0.761615,0.719166,0.172375,0.009407,0.625586,0.5527
1992/5/23 0:00,0.6508,1.533,0.76063,0.713419,0.172375,0.009574,0.626684,0.3811230699221209
1992/5/24 0:00,0.6512,1.5345,0.761035,0.713776,0.172375,0.009569,0.626566,0.3751942506229428
1992/5/25 0:00,0.6496,1.5317,0.75643,0.712504,0.172375,0.009587,0.626841,0.28466319332376316
1992/5/26 0:00,0.654,1.503,0.755744,0.699301,0.172375,0.00939,0.627038,0.2872697391323686
1992/5/27 0:00,0.655,1.5198,0.75815,0.704722,0.172375,0.00939,0.627353,0.6539167914027849
1992/5/28 0:00,0.651,1.5055,0.756144,0.69735,0.172375,0.009428,0.627471,0.41363668648210694
1992/5/29 0:00,0.6542,1.5013,0.757863,0.695169,0.172375,0.00943,0.628536,0.5547
1992/5/30 0:00,0.65,1.5123,0.755116,0.701262,0.172375,0.009443,0.628615,0.33966164884076816
1992/5/31 0:00,0.6475,1.5152,0.755458,0.707714,0.172375,0.009501,0.628931,0.36437707422050536
1992/6/1 0:00,0.645,1.512,0.752502,0.707714,0.172375,0.009506,0.63012,0.33083530279602874
1992/6/2 0:00,0.645,1.496,0.748503,0.698812,0.172375,0.00943,0.631712,0.5504
1992/6/3 0:00,0.6475,1.5048,0.746826,0.701902,0.172375,0.00943,0.632031,0.5952570329568124
1992/6/4 0:00,0.646,1.514,0.746826,0.704871,0.172375,0.009452,0.631712,0.7465016648221584
1992/6/5 0:00,0.6465,1.5165,0.747049,0.703482,0.172375,0.009472,0.636335,0.548
1992/6/6 0:00,0.6545,1.5257,0.748783,0.703235,0.172375,0.00947,0.641437,0.636872315751944
1992/6/7 0:00,0.655,1.522,0.750188,0.701262,0.172375,0.00951,0.637552,0.4228113846557051
1992/6/8 0:00,0.658,1.5352,0.75092,0.711491,0.172375,0.009472,0.637959,0.5440599761585585
1992/6/9 0:00,0.659,1.532,0.751202,0.714541,0.172375,0.009438,0.639591,0.2604618743214387
1992/6/10 0:00,0.6613,1.5223,0.752276,0.711339,0.172375,0.009432,0.638244,0.39035807694892627
1992/6/11 0:00,0.663,1.5127,0.75375,0.702889,0.172375,0.009308,0.63743,0.482463747885907
1992/6/12 0:00,0.662,1.512,0.75092,0.700771,0.172375,0.009339,0.637267,0.55
1992/6/13 0:00,0.661,1.498,0.753296,0.697107,0.172375,0.009305,0.636213,0.4820010364553615
1992/6/14 0:00,0.6642,1.4924,0.754546,0.692041,0.172375,0.00934,0.634316,0.555
1992/6/15 0:00,0.668,1.4893,0.75643,0.687191,0.172375,0.009319,0.633312,0.5557
1992/6/16 0:00,0.67,1.4863,0.759301,0.680967,0.172375,0.009229,0.634115,0.636341396847598
1992/6/17 0:00,0.669,1.4725,0.766284,0.677599,0.172375,0.009246,0.634518,0.36782880235732257
1992/6/18 0:00,0.6693,1.4863,0.76365,0.679348,0.172375,0.009228,0.63674,0.556
1992/6/19 0:00,0.6671,1.477,0.757174,0.674309,0.172375,0.009247,0.637349,0.4596089292936252
1992/6/20 0:00,0.6661,1.4783,0.758495,0.674764,0.172375,0.009219,0.634316,0.5545
1992/6/21 0:00,0.667,1.48,0.756029,0.670241,0.172375,0.009217,0.629723,0.21253742160504413
1992/6/22 0:00,0.6655,1.4882,0.75643,0.674309,0.172375,0.009229,0.630517,0.5643405050342585
1992/6/23 0:00,0.674,1.4807,0.759878,0.666001,0.172375,0.009235,0.627746,0.5545
1992/6/24 0:00,0.673,1.4825,0.765814,0.666001,0.172375,0.009296,0.629129,0.5327847553102597
1992/6/25 0:00,0.676,1.4805,0.763825,0.665779,0.172375,0.00932,0.629921,0.5784969569071193
1992/6/26 0:00,0.6727,1.4788,0.766401,0.665115,0.172375,0.009236,0.628141,0.5545
1992/6/27 0:00,0.6737,1.4865,0.773096,0.670017,0.172375,0.009242,0.627274,0.38851889235904263
1992/6/28 0:00,0.67,1.4808,0.771426,0.67331,0.172375,0.009253,0.627746,0.2983622305546989
1992/6/29 0:00,0.6675,1.4682,0.764935,0.668449,0.172375,0.009237,0.627471,0.39931584128630043
1992/6/30 0:00,0.6625,1.4753,0.764176,0.669344,0.172375,0.009321,0.627943,0.235078750431125
1992/7/1 0:00,0.6583,1.4818,0.761325,0.667646,0.172375,0.009407,0.628141,0.5385
1992/7/2 0:00,0.6537,1.4907,0.757174,0.670466,0.172375,0.009355,0.627235,0.6927249221453343
1992/7/3 0:00,0.6568,1.483,0.75815,0.666445,0.172375,0.009369,0.628417,0.5210365654338016
1992/7/4 0:00,0.663,1.4765,0.759705,0.66778,0.172375,0.009346,0.627156,0.55
1992/7/5 0:00,0.6618,1.4775,0.756029,0.665336,0.171836,0.009337,0.626763,0.6754793495159914
1992/7/6 0:00,0.6615,1.4712,0.753125,0.66357,0.171836,0.009234,0.625391,0.33426517647558646
1992/7/7 0:00,0.6608,1.4745,0.75188,0.669568,0.171836,0.009236,0.625978,0.5472
1992/7/8 0:00,0.663,1.487,0.75358,0.671501,0.171836,0.009221,0.625195,0.1342999623318058
1992/7/9 0:00,0.6645,1.488,0.752276,0.669927,0.171836,0.009246,0.625978,0.5789359615986184
1992/7/10 0:00,0.662,1.4795,0.752559,0.667557,0.171836,0.009195,0.624493,0.6247087074036369
1992/7/11 0:00,0.6598,1.488,0.74912,0.670691,0.171836,0.009152,0.62422,0.19419781890871246
1992/7/12 0:00,0.6584,1.4852,0.747831,0.666578,0.171836,0.009168,0.624805,0.5455
1992/7/13 0:00,0.658,1.4805,0.750019,0.668226,0.171836,0.0092,0.625586,0.5463
1992/7/14 0:00,0.666,1.4823,0.751371,0.667646,0.171836,0.009196,0.625117,0.5477
1992/7/15 0:00,0.669,1.49,0.752445,0.671276,0.171836,0.00922,0.624025,0.5291183606281075
1992/7/16 0:00,0.671,1.4985,0.75375,0.681896,0.171836,0.00924,0.625117,0.6283328873273012
1992/7/17 0:00,0.6665,1.4915,0.756029,0.682035,0.171836,0.009294,0.6259,0.20479988173984676
1992/7/18 0:00,0.672,1.495,0.755858,0.681896,0.171836,0.009206,0.625978,0.39639539448164973
1992/7/19 0:00,0.671,1.4945,0.754831,0.681431,0.171836,0.009195,0.625782,0.3330743736504139
1992/7/20 0:00,0.6712,1.4945,0.752276,0.686483,0.171836,0.009159,0.625861,0.5557
1992/7/21 0:00,0.6715,1.4903,0.752332,0.682594,0.171836,0.009176,0.626959,0.47747281473028597
1992/7/22 0:00,0.6728,1.4882,0.749625,0.682268,0.171836,0.009142,0.627077,0.2824701201804138
1992/7/23 0:00,0.6727,1.4831,0.750075,0.681896,0.171689,0.009119,0.627156,0.2070622702092336
1992/7/24 0:00,0.674,1.4885,0.75092,0.684932,0.171689,0.009114,0.627668,0.3313578509476667
1992/7/25 0:00,0.679,1.491,0.746993,0.687285,0.171689,0.009083,0.627865,0.5613
1992/7/26 0:00,0.6785,1.4855,0.743882,0.683527,0.171689,0.009046,0.627668,0.2897938240072017
1992/7/27 0:00,0.6792,1.4887,0.743937,0.688942,0.171689,0.009003,0.627825,0.20701772886153405
1992/7/28 0:00,0.68,1.4945,0.749344,0.695555,0.171689,0.009044,0.627549,0.384646857763322
1992/7/29 0:00,0.6771,1.5043,0.753863,0.69735,0.171697,0.009046,0.628141,0.4656762822126546
1992/7/30 0:00,0.6783,1.503,0.753863,0.694927,0.171689,0.009013,0.627353,0.558
1992/7/31 0:00,0.6785,1.5035,0.753012,0.692041,0.171689,0.008966,0.62461,0.43592854027839345
1992/8/1 0:00,0.6788,1.5072,0.752445,0.695169,0.171689,0.008981,0.625391,0.5595
1992/8/2 0:00,0.674,1.491,0.749906,0.686342,0.171984,0.008961,0.62422,0.5583
1992/8/3 0:00,0.6762,1.4763,0.752445,0.673854,0.171984,0.008929,0.622665,0.5231467406938011
1992/8/4 0:00,0.6783,1.4775,0.754432,0.672043,0.171984,0.008953,0.621697,0.4391189547991527
1992/8/5 0:00,0.684,1.476,0.760167,0.670691,0.114657,0.008889,0.619963,0.5513932789695163
1992/8/6 0:00,0.6845,1.484,0.759129,0.672269,0.114657,0.008869,0.62054,0.4635189645129017
1992/8/7 0:00,0.686,1.487,0.758725,0.675356,0.114657,0.008842,0.624805,0.32904391450769865
1992/8/8 0:00,0.684,1.4855,0.756716,0.675356,0.114657,0.008869,0.627746,0.2445582282962301
1992/8/9 0:00,0.6865,1.49,0.755572,0.680272,0.114788,0.008931,0.626174,0.3931427624197845
1992/8/10 0:00,0.6865,1.4923,0.758668,0.678887,0.114657,0.008898,0.6259,0.5584
1992/8/11 0:00,0.6905,1.4905,0.756487,0.676819,0.114657,0.008901,0.622278,0.31186657458008576
1992/8/12 0:00,0.6902,1.5018,0.757117,0.682128,0.114657,0.008897,0.622665,0.3342738472650494
1992/8/13 0:00,0.6908,1.4957,0.75706,0.676819,0.114657,0.008935,0.621118,0.32029598508226004
1992/8/14 0:00,0.69,1.4913,0.757289,0.675219,0.114657,0.00899,0.621697,0.4508875415993053
1992/8/15 0:00,0.696,1.4965,0.760052,0.682967,0.114657,0.009029,0.621504,0.39251556668050375
1992/8/16 0:00,0.701,1.491,0.762777,0.684463,0.114657,0.009021,0.620925,0.565
1992/8/17 0:00,0.7034,1.5,0.763184,0.687758,0.114657,0.008961,0.621311,0.5648
1992/8/18 0:00,0.7025,1.4948,0.762486,0.682827,0.114604,0.008989,0.622859,0.5634927197734879
1992/8/19 0:00,0.703,1.4905,0.762777,0.682594,0.114657,0.008945,0.622355,0.5397060116819247
1992/8/20 0:00,0.708,1.493,0.762369,0.67981,0.114524,0.008997,0.623441,0.3643198995209817
1992/8/21 0:00,0.7085,1.494,0.761441,0.680041,0.114657,0.009068,0.625391,0.5691050282054004
1992/8/22 0:00,0.709,1.493,0.762486,0.67944,0.114657,0.009122,0.625586,0.2236093520623764
1992/8/23 0:00,0.7086,1.4995,0.755287,0.683761,0.114657,0.009137,0.627549,0.5675
1992/8/24 0:00,0.7085,1.5005,0.75358,0.683667,0.114657,0.009198,0.627549,0.5673
1992/8/25 0:00,0.7165,1.503,0.751428,0.689655,0.114664,0.009255,0.630915,0.17560279058341904
1992/8/26 0:00,0.715,1.4953,0.753182,0.688468,0.114642,0.009257,0.63012,0.5723
1992/8/27 0:00,0.715,1.493,0.753125,0.689417,0.114611,0.009244,0.63012,0.5715
1992/8/28 0:00,0.7145,1.479,0.749457,0.686436,0.114642,0.009176,0.628931,0.2767786602529337
1992/8/29 0:00,0.715,1.4825,0.745268,0.679948,0.114649,0.009211,0.628931,0.5244134649062044
1992/8/30 0:00,0.718,1.4718,0.74499,0.675676,0.114558,0.009203,0.629525,0.5755
1992/8/31 0:00,0.7175,1.4615,0.74366,0.677507,0.114558,0.009269,0.630835,0.5755
1992/9/1 0:00,0.718,1.4622,0.745379,0.67659,0.114558,0.009221,0.630716,0.44701809081030713
1992/9/2 0:00,0.7148,1.4648,0.744602,0.677277,0.114558,0.009288,0.630716,0.5996771969549227
1992/9/3 0:00,0.7115,1.4708,0.738771,0.680041,0.114558,0.009608,0.632111,0.3008346454811101
1992/9/4 0:00,0.7085,1.475,0.738225,0.687994,0.114549,0.00962,0.627943,0.34204424717714466
1992/9/5 0:00,0.7115,1.4755,0.740302,0.687521,0.114624,0.009634,0.627668,0.3842964118774505
1992/9/6 0:00,0.715,1.477,0.745935,0.686577,0.11457,0.009597,0.628536,0.575
1992/9/7 0:00,0.7135,1.4791,0.746993,0.68918,0.114629,0.009602,0.629247,0.49931823932937885
1992/9/8 0:00,0.7195,1.4784,0.744879,0.689988,0.114663,0.009499,0.629129,0.578
1992/9/9 0:00,0.7245,1.4755,0.746269,0.687758,0.114701,0.009452,0.629921,0.5920130893431893
1992/9/10 0:00,0.7245,1.4847,0.742115,0.694782,0.114626,0.00951,0.630517,0.5785
1992/9/11 0:00,0.7212,1.4875,0.739864,0.700035,0.114726,0.009557,0.631512,0.40773457571257404
1992/9/12 0:00,0.712,1.4875,0.739536,0.701754,0.114597,0.009595,0.632711,0.5521984043539578
1992/9/13 0:00,0.7147,1.4854,0.74085,0.694444,0.114629,0.009542,0.631433,0.5943479917998991
1992/9/14 0:00,0.7058,1.4944,0.73888,0.700525,0.11459,0.009643,0.633312,0.45921386294733013
1992/9/15 0:00,0.706,1.4964,0.737409,0.69808,0.114576,0.00964,0.632511,0.5697
1992/9/16 0:00,0.714,1.4895,0.736648,0.694203,0.114574,0.00947,0.630915,0.4034262281877006
1992/9/17 0:00,0.719,1.492,0.736974,0.695169,0.114569,0.009458,0.630318,0.577
1992/9/18 0:00,0.717,1.4877,0.736757,0.694686,0.11459,0.009497,0.630915,0.6056451542482221
1992/9/19 0:00,0.7142,1.4915,0.739536,0.696621,0.114605,0.009445,0.630915,0.4720026471427721
1992/9/20 0:00,0.709,1.5008,0.73654,0.703977,0.114651,0.009461,0.629921,0.34010772098956854
1992/9/21 0:00,0.7102,1.501,0.734376,0.705965,0.114605,0.009519,0.631114,0.26214418077526924
1992/9/22 0:00,0.7183,1.4943,0.735294,0.695894,0.114649,0.009434,0.630597,0.5755
1992/9/23 0:00,0.718,1.4925,0.733138,0.695169,0.114657,0.009437,0.630001,0.46530294945622697
1992/9/24 0:00,0.713,1.4927,0.734053,0.697593,0.114646,0.009447,0.630636,0.575
1992/9/25 0:00,0.7125,1.4947,0.732279,0.697593,0.114654,0.00945,0.631912,0.6915314184079203
1992/9/26 0:00,0.7127,1.4925,0.730194,0.697107,0.114668,0.00943,0.631114,0.5728
1992/9/27 0:00,0.7088,1.4838,0.73303,0.695894,0.114667,0.009412,0.630199,0.6376154442523008
1992/9/28 0:00,0.7095,1.4865,0.731797,0.699545,0.114685,0.009434,0.630597,0.36818988607964453
1992/9/29 0:00,0.7103,1.4937,0.733138,0.700035,0.114666,0.009398,0.630318,0.5026067332934279
1992/9/30 0:00,0.7095,1.4948,0.728544,0.704722,0.114583,0.009477,0.631912,0.5263540157206429
1992/10/1 0:00,0.711,1.4975,0.727114,0.705965,0.114639,0.009537,0.633714,0.37583371050714615
1992/10/2 0:00,0.7113,1.4965,0.727379,0.703334,0.114634,0.009604,0.635324,0.5174161805994473
1992/10/3 0:00,0.7047,1.485,0.725953,0.701508,0.114624,0.009667,0.637146,0.5663
1992/10/4 0:00,0.699,1.4823,0.724953,0.705965,0.114654,0.009702,0.637267,0.4049998526803096
1992/10/5 0:00,0.7015,1.488,0.722648,0.709371,0.11455,0.009766,0.637146,0.5613
1992/10/6 0:00,0.7033,1.4621,0.722491,0.693193,0.11455,0.009629,0.636618,0.4702878476830798
1992/10/7 0:00,0.7045,1.4686,0.722543,0.690179,0.11455,0.009574,0.635728,0.4127776722109528
1992/10/8 0:00,0.7125,1.4684,0.721241,0.689085,0.11455,0.009537,0.636213,0.4921178261267353
1992/10/9 0:00,0.724,1.4763,0.723746,0.692761,0.11455,0.009522,0.637146,0.5713
1992/10/10 0:00,0.7227,1.4715,0.720461,0.693626,0.11455,0.009667,0.639386,0.7086376748017656
1992/10/11 0:00,0.7235,1.4745,0.7249,0.68975,0.11455,0.009651,0.638692,0.569
1992/10/12 0:00,0.7215,1.477,0.726586,0.693626,0.11455,0.009655,0.639672,0.6725540970064132
1992/10/13 0:00,0.723,1.4765,0.724795,0.691898,0.11455,0.009602,0.640287,0.18849793990659644
1992/10/14 0:00,0.723,1.4729,0.72197,0.688326,0.114419,0.009653,0.64082,0.6190841381357574
1992/10/15 0:00,0.7175,1.4725,0.720098,0.686106,0.114742,0.009671,0.641355,0.420062929891588
1992/10/16 0:00,0.715,1.4775,0.721241,0.693241,0.114751,0.009687,0.641231,0.34273440349414175
1992/10/17 0:00,0.7162,1.4858,0.721605,0.694444,0.114762,0.009681,0.641437,0.5658919832710237
1992/10/18 0:00,0.7135,1.4948,0.724008,0.697204,0.114778,0.009648,0.641026,0.6192337182502416
1992/10/19 0:00,0.7185,1.488,0.725426,0.695604,0.114778,0.009653,0.641231,0.34884990423455303
1992/10/20 0:00,0.7168,1.4915,0.723851,0.697934,0.114405,0.009684,0.642343,0.4875933451168913
1992/10/21 0:00,0.7203,1.5037,0.728173,0.697691,0.114818,0.009713,0.643087,0.5743
1992/10/22 0:00,0.716,1.5055,0.727114,0.702247,0.114578,0.00977,0.642921,0.574
1992/10/23 0:00,0.712,1.5075,0.724375,0.704473,0.114584,0.009826,0.643087,0.5384117365542292
1992/10/24 0:00,0.7135,1.5118,0.723694,0.708717,0.114617,0.009799,0.643004,0.577
1992/10/25 0:00,0.7115,1.5187,0.723066,0.714286,0.114815,0.009824,0.643501,0.42313599142157643
1992/10/26 0:00,0.706,1.513,0.722543,0.714541,0.114964,0.009881,0.643542,0.5224153863798174
1992/10/27 0:00,0.7117,1.4995,0.721345,0.708968,0.115027,0.009804,0.642674,0.5765
1992/10/28 0:00,0.7148,1.498,0.722178,0.705916,0.115099,0.009737,0.641849,0.44649858421549277
1992/10/29 0:00,0.7155,1.4935,0.722752,0.706864,0.115122,0.009735,0.64288,0.45459119580175134
1992/10/30 0:00,0.719,1.4975,0.724795,0.707965,0.115137,0.009737,0.645286,0.579
1992/10/31 0:00,0.7242,1.4905,0.725479,0.699203,0.115154,0.009615,0.643708,0.5147595790047718
1992/11/1 0:00,0.7221,1.4911,0.725637,0.70028,0.115169,0.009577,0.643625,0.2824099381307482
1992/11/2 0:00,0.7175,1.4995,0.724218,0.700771,0.114784,0.009594,0.643708,0.3377982582364464
1992/11/3 0:00,0.7224,1.4985,0.725426,0.701508,0.115194,0.009533,0.643418,0.25509358942372934
1992/11/4 0:00,0.726,1.5025,0.726956,0.701164,0.115199,0.009542,0.644953,0.4452452314388607
1992/11/5 0:00,0.7275,1.5065,0.725163,0.706364,0.115198,0.009581,0.645036,0.5855
1992/11/6 0:00,0.728,1.5085,0.725795,0.71048,0.115201,0.009657,0.648088,0.42131580112627554
1992/11/7 0:00,0.7288,1.508,0.727908,0.70932,0.115202,0.009592,0.651254,0.5866436573705669
