V1,V2,V3,V4,V5,V6,V7
Y50,18042.92828240127,18044.0,17971.0,18022.0,18115.0,18214.0
Y51,7866.489731052587,7867.0,7733.0,7749.0,7800.0,7842.0
Y52,5108.824836659999,20472.0,22631.0,24642.0,26404.0,28928.0
Y53,5108.824836659999,17829.0,18727.0,18762.0,15267.0,13775.0
Y54,9071.0,9765.0,10836.0,12355.0,13979.0,15927.0
Y55,5108.824836659999,3116.18,3472.21,3803.11,4164.57,4687.12
Y56,13365.0,15405.0,17620.0,20153.0,23291.0,28244.0
Y57,5108.824836659999,2199.6,2211.1,2283.7,2366.7,2477.4
Y58,11126.122733175913,11126.7,11241.9,11304.6,11564.1,11253.7
Y59,5108.824836659999,10355.7,10462.3,10518.9,10638.2,10674.7
Y60,5108.824836659999,10411.4,10601.4,10754.8,10941.7,10991.8
Y61,5108.824836659999,11585.6,12141.4,12129.6,12427.8,12071.4
Y62,5108.824836659999,19998.5,19194.1,19298.3,16731.6,10097.0
Y63,5108.824836659999,12039.8,11941.5,12122.8,12091.7,11554.0
Y64,5108.824836659999,10000.0,11175.1,11355.5,11607.1,12471.4
Y65,10090.665002037977,10091.5,9753.2,9170.3,8312.2,7702.7
Y66,5108.824836659999,10810.8,11297.4,11698.9,12081.1,12792.3
Y67,10573.2,10926.4,10910.6,11052.3,11385.9,11727.0
Y68,5108.824836659999,10327.5,10441.1,10716.0,11208.9,11345.9
Y69,5108.824836659999,10624.7,11111.6,11113.8,11676.7,12467.4
Y70,5108.824836659999,11053.8,11672.6,12154.8,12726.6,13657.5
Y71,8714.5,9541.0,9797.1,10591.5,11418.0,12029.9
Y72,10183.415751335608,10184.0,10253.7,10101.8,10112.9,10359.1
Y73,5108.824836659999,10557.0,10271.2,9743.6,9543.9,9055.8
Y74,5108.824836659999,10683.9,10703.2,10589.9,10263.1,10462.2
Y75,5108.824836659999,9379.4,9084.8,9028.6,9158.4,9617.7
Y76,5108.824836659999,8804.3,8365.4,8158.1,8029.0,8272.4
Y77,9921.9,10233.8,10710.4,10730.0,10999.5,11401.0
Y78,10012.49,10425.61,10740.19,11156.42,11535.03,11810.02
Y79,4523.75,4518.98,5053.22,5712.02,6108.11,6880.9
Y80,5108.824836659999,5165.3,5396.7,4488.9,4349.7,4169.0
Y81,4591.3,4634.52,4594.0,4471.59,4544.02,4636.48
Y82,14451.88922548304,14452.06,15460.04,16994.23,18604.08,20098.51
Y83,5108.824836659999,9940.24,10169.12,10500.8,10756.51,10982.52
Y84,5108.824836659999,3717.0,3784.0,3852.0,3709.0,3761.0
Y85,5108.824836659999,1852.0,2155.0,2152.0,2534.0,2407.0
Y86,2665.989166609209,2666.0,3113.0,2818.0,2690.0,2745.0
Y87,5108.824836659999,9445.0,9758.0,10945.0,12347.0,11728.0
Y88,9630.0,2950.0,8980.0,5700.0,5930.0,6760.0
Y89,591.0,749.0,3393.0,5532.0,7612.0,7419.0
Y90,6239.281191303854,6240.0,5220.0,5770.0,5760.0,5270.0
Y91,5108.824836659999,8100.0,8400.0,8800.0,8500.0,8800.0
Y92,5108.824836659999,1309.25,1332.96,1671.22,1247.06,1126.32
Y93,5108.824836659999,7961.522124,7880.144762,7834.042281,7811.190179,7876.932044
Y94,5108.824836659999,6818.940605,6808.068775,6826.616113,7121.455572,7189.763667
Y95,5108.824836659999,6556.567073,6691.477647,6867.815696,7153.783337,7149.86989
Y96,7541.882668,7563.246815,8276.070465,8772.407446,7992.98888,8097.88432
Y97,5108.824836659999,6335.121402,6297.091716,6355.53714,6760.106504,6608.052647
Y98,9130.533458544849,9131.047774,9169.057104,9079.217031,9293.295217,9003.762213
Y99,5108.824836659999,8039.185746,7908.631386,7840.263257,7963.129617,7666.321479
Y100,5108.824836659999,8641.627995,8642.419661,8816.620618,8799.285497,8993.35407
Y101,5108.824836659999,2088.622714,2162.075003,2759.10773,2547.947426,2554.177494
Y102,5108.824836659999,8850.409191,8878.049529,8921.286405,9182.042189,9139.435762
Y103,5108.824836659999,5178.511666,5064.666563,5053.510339,5038.717206,5114.681166
Y104,5108.824836659999,1665.908761,1706.114167,1579.553209,1831.244185,1843.999151
Y105,2301.457612,2409.515782,3214.755206,3327.150411,3047.057768,3232.444424
Y106,5108.824836659999,2139.809885,2160.610848,1701.391832,1364.414998,1608.955005
Y107,5108.824836659999,2906.42791,2948.470926,2873.795766,2970.12402,3077.57496
Y108,1214.593527197018,1214.567813,1358.956311,1777.893165,1563.522846,2150.383616
Y109,5108.824836659999,2967.97814,3420.707102,3611.647303,3713.924128,3596.41535
Y110,5108.824836659999,2129.579591,2172.871402,2190.77729,1957.962517,1958.493502
Y111,5108.824836659999,2428.779618,2279.587735,2089.704454,1688.400893,2109.358266
Y112,5108.824836659999,1206.310052,1249.502192,1393.841685,1509.945115,1534.155809
Y113,2008.5513080461349,2008.837288,1614.103493,1528.104912,1622.819561,1370.568808
Y114,5108.824836659999,2018.081695,1900.163385,1988.911009,2026.481574,1989.877657
Y115,1579.2031730256106,1579.234943,1676.666953,1759.756835,1925.526403,1752.42188
Y116,5108.824836659999,2159.828904,2169.486458,2121.616695,2115.133129,2043.513552
Y117,5108.824836659999,2562.470298,2632.314744,3138.023916,2102.306489,2651.733213
Y118,5108.824836659999,2100.36408,2208.149074,2350.692709,2131.580375,2331.172094
Y119,2736.5557266691226,2736.683628,2824.059366,2905.555888,2571.752743,2521.064767
Y120,5108.824836659999,1712.620388,1818.680464,1766.685248,1749.319654,1772.746154
Y121,5108.824836659999,4079.093067,3673.89931,3386.583883,2138.256674,2856.367602
Y122,5108.824836659999,3363.426434,3171.680237,3730.082271,3761.08586,4212.832161
Y123,2273.084886741271,2273.218998,2337.299662,2253.819172,1879.810027,1982.44989
Y124,1942.858608941116,1942.839885,2125.509973,2539.528574,2605.021933,2415.910498
Y125,7958.325009,7848.362683,7862.539318,8060.377528,7948.082543,7886.954514
Y126,3282.5036007654585,3282.340483,4049.20914,3958.676768,4744.562947,3855.726837
Y127,6946.601143,6760.75175,6804.373299,6738.763463,6559.428975,6544.356018
Y128,9135.364249284403,9135.892148,9080.769287,9122.868227,9492.629762,8951.844856
Y129,3115.170123,3127.066984,3241.321208,2978.32969,3800.674376,3376.22116
Y130,6602.780118666049,6603.16904,6526.55611,6600.73861,6971.436963,6819.098406
Y131,8125.61545,8476.248204,8148.29506,8279.596991,7943.913344,7826.841103
Y132,5108.824836659999,7267.300458,7168.412744,7138.1777,6981.248688,6889.278953
Y133,5108.824836659999,5453.331287,6079.931033,6700.138514,6614.091901,6545.287411
Y134,11837.092319583218,11837.31348,12678.95605,13362.68055,14271.79873,15363.34294
Y135,9196.636925,10427.53794,11586.61383,12751.73032,12599.42636,13149.32826
Y136,5108.824836659999,3932.130881,4241.109363,4387.247213,4869.409243,5448.608093
Y137,5108.824836659999,3708.520444,3862.304716,3983.965917,3731.803812,3877.463697
Y138,12366.378000145663,12366.77641,12646.53268,14041.36682,14836.59105,15168.36613
Y139,10421.09244697102,10421.26354,11075.15964,12018.37425,13214.65768,14193.27974
Y140,5108.824836659999,7232.138737,8101.997095,8603.162327,8597.5309,8706.518166
Y141,4210.958704,5187.120672,5912.309111,6184.649096,5739.21015,5751.195002
Y142,4964.204069,5790.763698,7170.188805,7410.932207,7995.936981,8832.103145
Y143,5108.824836659999,5480.400619,5724.471736,6244.878512,5581.988922,5871.533061
Y144,5567.231465,6469.067704,7246.88041,7938.920505,7932.79418,8965.257815
Y145,5108.824836659999,14631.92824,16228.04484,17574.24566,18272.48787,19065.51043
Y146,5108.824836659999,9877.806764,10717.41977,11704.63016,12448.44078,13195.19889
Y147,5108.824836659999,2491.964697,2779.996683,2953.481918,2771.233055,2776.878803
Y148,7521.033237835263,7521.071829,8264.629925,9071.717619,9003.430959,9812.806854
Y149,5108.824836659999,3199.465271,3370.130501,3412.879785,3186.107485,3156.690887
Y150,8630.14338,8926.347114,9494.554839,10929.24655,10033.7571,9352.818303
Y151,2098.914769,2235.160265,2365.772041,2476.771424,2393.699194,2369.741848
Y152,5108.824836659999,8849.60595,9787.700658,10487.10515,10158.10369,11398.45008
Y153,5108.824836659999,12550.61601,14898.58786,17066.09813,15001.73267,16169.42961
Y154,3426.35114,4959.189839,3701.62091,4105.86627,4763.090882,5162.142513
Y155,5108.824836659999,13185.94138,17730.89734,18664.58025,18796.13847,21403.32131
Y156,5108.824836659999,3579.948541,3810.776321,3906.993499,3897.807102,3975.947574
Y157,3037.972484,3442.732516,3753.857534,3837.621994,4343.844072,4451.325277
Y158,3467.74791,3706.092456,3862.263773,3986.951109,3732.404912,3874.650592
Y159,5108.824836659999,6628.838563,6840.604678,7319.22587,6437.790897,7220.849431
Y160,3137.976769,3280.190207,3441.006862,3464.016682,3319.289937,3465.503836
Y161,9398.249878,9573.109467,9710.769274,9740.721337,9665.730193,9769.271636
Y162,5108.824836659999,12914.78976,14456.31559,16259.85923,16288.22045,16756.78181
Y163,2998.459093,3287.778827,3468.756853,3708.311221,3966.162155,4133.720642
Y164,7175.019069,7502.274832,7599.401005,8156.789419,7729.911861,8156.960461
Y165,10482.19905,11471.60951,12388.53819,13724.60344,12862.4431,13992.5397
Y166,15107.4653,16835.79657,19164.69706,18102.80097,15411.33631,16295.02422
Y167,5108.824836659999,14428.02406,15239.19891,15280.99574,16042.44378,16577.29016
Y168,3586.5176720554878,3586.664218,3673.335557,3823.930043,3999.6657,4058.636446
Y169,9976.196214792908,9976.328717,10618.12563,11868.6105,12570.88515,13209.50164
Y170,6766.794533,7387.239332,8031.685955,8476.709088,8405.478165,8907.69685
Y171,3317.8032939368586,3317.907186,3504.703935,3438.419369,3857.273859,3874.607129
Y172,2074.695252,2344.62161,2476.097792,2295.105465,2279.948316,2489.740358
Y173,5108.824836659999,18694.31017,19604.47955,19945.78965,19021.83359,18892.06319
Y174,5108.824836659999,3318.411665,3498.738068,3458.148479,3129.258292,3222.092546
Y175,5108.824836659999,3593.038277,3517.023861,3445.769738,3475.86873,3591.837458
Y176,5108.824836659999,1142.597094,1136.682987,1197.972249,1248.996326,1265.72584
Y177,4080.4916205176028,4080.758224,4132.336517,3845.281939,3497.174961,3407.88772
Y178,1510.74653,1633.93121,1798.01135,1637.754563,1375.819634,1444.389866
Y179,2073.661601949898,2073.759214,2132.684102,2106.309957,2154.018865,2206.993745
Y180,4198.861672,4523.57699,4966.22173,4927.255501,4632.736538,5237.467052
Y181,9642.650590070705,9642.979973,9931.594842,10683.76269,11186.72037,11631.92807
Y182,5108.824836659999,2228.315309,2262.230794,2292.604509,2336.114399,2411.228316
Y183,5108.824836659999,11992.807,12263.596,12531.357,12799.293,13068.161
Y184,5108.824836659999,2048.9472,2074.9625,2100.731,2126.2641,2151.5754
Y185,1324.2510242637504,1324.333,1315.912,1307.605,1299.371,1291.17
Y186,5108.824836659999,2050.554,2055.915,2061.315,2066.718,2072.086
Y187,4593.041,4610.82,4627.926,4644.457,4660.539,4676.305
Y188,2219.7164,2215.0478,2210.6151,2206.0808,2201.1818,2195.9278
Y189,10012.905,10111.973,10212.857,10315.836,10420.551,10525.041
Y190,5108.824836659999,9258.687052,9654.678183,10593.86382,11527.40638,9845.463544
Y191,4359.371109,4503.972708,5206.628677,5884.846988,5600.740345,5303.743881
Y192,5108.824836659999,5394.204953,5914.589934,6811.617413,6354.446181,6430.436797
Y193,10798.37527,10805.62621,11672.59071,12375.73982,11666.89969,11144.59336
Y194,8833.044807,8811.941572,9624.69472,10463.49423,10186.97434,9763.401764
Y195,12298.329756608096,12298.60571,13298.58031,13861.25665,12655.50173,11648.68875
Y196,5108.824836659999,10194.70909,11005.76594,11715.52084,11149.44387,10634.41345
Y197,5108.824836659999,3146.203362,3651.136793,3621.937891,3368.223538,3933.157405
Y198,5108.824836659999,5591.015399,5669.595406,5210.244001,5549.271176,6617.037136
Y199,5108.824836659999,6788.636088,7279.984539,7890.479246,7545.409078,7189.111441
Y200,4646.232732,4656.435366,4996.664237,5254.701386,4349.853174,4644.38204
Y201,5186.844451572246,5186.954931,5622.398247,5937.885274,5429.900899,6049.643963
Y202,5108.824836659999,7870.037679,8031.785753,7371.60647,7719.661266,9367.711619
Y203,5108.824836659999,5712.542173,5602.899308,5515.892431,4119.676746,2113.037555
Y204,10739.48841,10759.88746,11598.74803,12473.38657,11649.21809,11325.03038
Y205,5108.824836659999,3831.501391,3656.672853,3285.049435,3157.789943,3342.886049
Y206,4939.166039479245,4939.193052,5412.870462,5992.07452,5777.739651,5610.850081
Y207,3362.431113,3587.468162,3769.743371,4510.698438,4331.979117,3667.699701
Y208,5108.824836659999,8867.166775,9676.244219,10521.69596,10230.50619,9849.003689
Y209,5108.824836659999,7233.282056,7900.437634,8785.425199,8287.475492,7919.35649
Y210,5108.824836659999,3110.25013,3480.462341,3389.678247,3225.538433,3682.540446
Y211,5108.824836659999,5073.355292,5513.307113,6107.600017,5924.559244,5793.022381
Y212,5108.824836659999,4655.02717,4978.669373,5236.512381,4346.164253,4621.322565
Y213,5108.824836659999,6152.612188,6060.411519,7858.525125,7366.140737,7918.528015
Y214,3107.354887,3208.201273,3667.513438,3566.537715,3654.125362,4187.689822
Y215,7595.336844,8731.935646,10137.63076,11157.12918,9592.277436,9907.480353
Y216,5108.824836659999,4645.572968,4791.061177,6278.449366,5656.68886,5532.278931
Y217,3260.612583,3447.252953,3620.731479,3770.624561,3611.702789,4101.938742
Y218,5108.824836659999,11094.77414,13838.6429,15021.87879,20601.38289,16352.09276
Y219,1445.9834937814073,1446.023631,1529.614226,1630.564394,1548.444454,1486.334579
Y220,5108.824836659999,7935.198045,7732.579532,7903.275413,7708.033286,7525.364628
Y221,5108.824836659999,10953.04169,11354.47859,12782.81147,11601.75117,12470.00219
Y222,1548.6087860029827,1548.692111,1709.789955,1349.190232,1010.650417,1080.900065
Y223,9553.68231,9022.646895,9264.474532,8736.250524,9846.909114,11768.88419
Y224,6600.543633,6639.771107,7243.43813,7706.974397,7130.640965,7810.001465
Y225,9693.150620832872,9693.305749,11007.44152,10495.22075,9112.949958,10598.13302
Y226,1120.8710266839066,1120.894714,1189.87173,1317.845403,1243.714325,1187.378376
Y227,5108.824836659999,9388.479829,10247.63695,10972.97902,10525.20201,10253.84079
Y228,5108.824836659999,4857.597704,4736.919247,4245.030206,4110.180089,4379.536408
Y229,4508.984408,5307.391015,5841.294051,6409.482324,6168.959689,6455.477083
Y230,5108.824836659999,5562.375656,6285.754485,6673.103287,6352.597385,7091.69138
Y231,5108.824836659999,1110.650599,1239.774871,1334.396288,1225.213259,1165.252741
Y232,5185.141738,5254.596139,5961.162145,7122.222114,6317.930955,6447.656636
Y233,6053.9637645627145,6054.276656,6095.322622,6173.163665,6475.905653,6594.858261
Y234,5108.824836659999,9789.343234,10725.93292,11440.98274,10721.52085,10292.02591
Y235,5108.824836659999,7037.794176,7467.027359,8038.989005,7383.282636,7480.8715
Y236,5108.824836659999,7275.629902,8056.045084,9026.451572,9109.065358,9338.107
Y237,7444.195082,7997.536829,8297.845377,8381.884111,6966.549008,7534.708907
Y238,4220.852821,4588.360281,4547.60289,4102.551952,4161.342314,4086.828335
Y239,3444.5754089734633,3444.626148,3837.222101,3797.205743,3691.006804,4193.447921
Y240,5108.824836659999,3941.402464,3956.043499,3895.053002,3884.647401,4108.685528
Y241,7681.243535,8345.043624,9309.739029,9836.44313,10478.77204,10521.26914
Y242,2685.030019,2429.124159,2296.196476,2811.522623,2671.010931,2740.010632
Y243,3879.93858,3844.005127,3921.692682,3958.196567,3963.306881,3981.173547
Y244,5108.824836659999,20723.06376,21973.28344,22728.71332,22382.80085,22813.05409
Y245,5108.824836659999,16751.05152,18092.35622,18951.53079,17625.05329,17966.28678
Y246,5108.824836659999,10825.91105,11314.13205,12558.12662,14207.86018,15334.8666
Y247,8965.68024,9944.798435,10612.46908,11473.68364,12408.20731,13073.8952
Y248,6495.341144,7764.505089,9613.748704,10259.05241,11148.79007,12529.04638
Y249,5108.824836659999,20847.78736,24258.37192,27332.46717,25738.23934,25826.64845
Y250,5108.824836659999,4775.844089,5281.884471,5045.410704,5590.669158,5715.989499
Y251,5108.824836659999,3847.723733,4181.866277,4772.743568,5160.163814,5533.842651
Y252,5108.824836659999,13314.5,13961.9,14219.2,13863.6,14447.1
Y253,12067.35572,12507.09676,13800.07498,13803.89804,13725.2811,14030.16329
Y254,10159.19977,10071.34009,10044.62005,10026.53096,10034.37894,10028.86353
Y255,5108.824836659999,9552.066126,9553.948507,9581.283148,9561.213235,9565.627202
Y256,5108.824836659999,10047.49108,10134.58539,9982.780149,9584.036807,9388.523407
Y257,5108.824836659999,8014.640567,8290.053603,8002.028884,9426.435407,9191.489362
Y258,4611.902968,4856.267325,5030.844003,4978.898916,4546.333648,4586.649122
Y259,5108.824836659999,7432.303928,7790.824214,8087.780703,7976.793964,8324.386559
Y260,9805.835161152243,9806.151048,10493.55969,10856.78851,9279.921745,9675.351366
Y261,5108.824836659999,3737.982782,3788.443127,3774.921194,3624.747232,3710.355928
Y262,2009.542884,2139.139857,2101.657531,2085.482004,2266.139576,2410.547437
Y263,5108.824836659999,8675.513546,9311.096432,9745.00615,9864.717821,10502.94265
Y264,3361.4473268427555,3361.581957,3551.98873,3554.772284,3173.430786,3298.884535
Y265,4469.869834027882,4470.175067,4392.348204,4333.963441,4210.829649,4151.743822
Y266,5108.824836659999,1135.143383,1124.243168,1201.192734,1258.487062,1271.46968
Y267,3439.655387997376,3439.779675,3613.058233,3699.27405,3553.521133,3579.585202
Y268,5108.824836659999,2411.313932,2507.484327,2564.386069,2524.036201,2603.456006
Y269,11806.10478,12534.55251,13380.0676,13844.66846,13697.41203,13947.38264
Y270,7175.019069,7366.555264,7486.515473,7223.014069,7000.228678,7025.809122
Y271,2881.0694561091373,2881.097137,3158.27201,3424.885646,3287.753479,3522.954407
Y272,2031.379968,2071.961614,2149.383054,2219.836516,2145.986953,2185.039245
Y273,5108.824836659999,10937.16811,11434.19421,11692.39513,11150.61572,11956.05057
Y274,5108.824836659999,4752.189256,4635.113961,4941.169267,4670.587934,4810.407015
Y275,9809.731549,9997.643516,10227.26644,10740.47492,11100.01876,11452.3877
Y276,13249.96678,14064.44995,15003.52038,15781.90351,16088.95789,16705.1708
Y277,5108.824836659999,7576.283571,8119.498046,8608.188922,8398.247721,8594.189588
Y278,1832.723858,1935.51514,2004.913259,2053.508424,2214.193681,2288.22226
Y279,5108.824836659999,2432.805161,2620.533427,2714.052186,2454.469525,2490.286703
Y280,5108.824836659999,9477.723062,9968.485452,10168.48917,9508.414015,9070.606092
Y281,4828.065757,5197.817222,5672.721205,6037.349397,5865.099498,5910.419778
Y282,3725.991953,3740.41337,3836.713549,3891.346821,3869.498224,3834.213778
Y283,2178.3561356872447,2178.426177,2306.972084,2381.368816,2264.82804,2336.291795
Y284,5108.824836659999,960.0369341,997.1546021,993.7908356,959.1970208,991.5121795
Y285,2605.365767,2543.95223,2471.365712,2417.77723,2354.020508,2301.458063
Y286,5108.824836659999,2399.197004,2752.658921,3336.411931,3193.936167,3181.626417
Y287,7994.440612539218,7994.455125,8942.075646,8940.371751,10181.21511,10493.56133
Y288,4938.805347,5397.972202,5902.053388,6606.319782,6789.507472,6616.631137
Y289,8764.91112616133,8765.366731,8840.313883,9112.645066,8965.5128,9296.884061
Y290,8903.995493,9503.388242,10164.05704,10779.62124,10399.02599,10588.96143
Y291,3737.7768621333553,3737.982782,3788.572327,3775.049118,3625.285317,3711.040315
Y292,5108.824836659999,11490.12961,11976.83832,12426.65368,11832.70017,12526.5642
Y293,4335.119467,4855.382711,5511.360984,6013.450555,6519.134412,7129.739238
Y294,5108.824836659999,3183.086709,3239.970616,3217.247621,3101.211345,3129.929977
Y295,7811.786333926883,7812.104673,8030.920853,8170.242791,8646.310287,7992.914468
Y296,4210.596740723214,4210.807704,4242.515746,4467.636024,4349.551175,4469.070904
Y297,5108.824836659999,1160.69523,1203.75258,1168.77791,1160.937103,1246.295644
Y298,10482.19905,10937.16811,11434.73033,11694.55608,11153.63567,11961.50452
Y299,9658.513353,9861.76413,10631.82444,10923.00027,10692.32535,10644.82946
Y300,5108.824836659999,7280.428155,7592.835705,7674.836811,7578.208304,8065.569861
Y301,9531.947552,10030.23211,10370.37604,10288.95934,9738.532074,10439.90933
Y302,8709.783638,9087.89263,9737.283411,10604.88009,10804.64253,11717.6287
Y303,5108.824836659999,1120.752944,1406.105623,1438.978732,1403.661891,1518.037707
Y304,5108.824836659999,4700.335037,5167.637161,5130.697943,4942.321825,4600.545736
Y305,5108.824836659999,1737.420268,1812.903009,1945.605409,1992.671445,2086.302892
Y306,5108.824836659999,7862.881884,8354.923487,8598.464452,8672.534261,8903.980164
Y307,5108.824836659999,3433.69838,3601.910932,3777.748911,3748.889374,3655.214862
Y308,2506.84707,2527.094691,2556.022357,2674.304507,2553.396162,2414.892687
Y309,4046.4324806118325,4046.537028,4314.814753,4479.656489,4460.774087,4508.012723
Y310,4240.202559,4521.577338,4821.782237,6279.717252,5166.396027,5200.912205
Y311,5108.824836659999,4657.592238,4730.865933,4789.607029,4886.774039,4823.555812
Y312,1619.0894065124678,1619.165629,1643.459252,1783.092602,1575.501203,1524.614865
Y313,2247.8240368279958,2247.862517,2400.339417,2611.144818,2677.913003,2708.401617
Y314,1702.835004,1735.026863,1813.798636,1950.674554,1999.419777,2094.694429
Y315,2116.825074,2118.221226,2113.675806,2146.261642,2164.983667,2078.878709
Y316,1772.571511,1728.80249,1709.281392,1740.712883,1751.098917,1688.363357
Y317,8695.137324,9442.051305,10280.75781,10452.21784,10966.0056,13196.18097
Y318,5108.824836659999,2823.541959,2869.198007,2952.789113,2814.343574,2883.92646
Y319,4662.025889762822,4661.740326,5776.4414,6419.680584,6660.142609,6574.10444
Y320,5108.824836659999,4190.232825,4277.348287,4405.472088,4451.77245,4539.501351
Y321,5108.824836659999,10330.29017,11053.99626,11534.09631,11640.30942,12355.77033
Y322,5234.117154,5269.281902,5169.562575,5093.622167,4940.797962,4862.36832
Y323,5108.824836659999,1786.694364,1850.681359,1849.85992,1688.251972,1683.091163
Y324,5108.824836659999,1581.666212,1575.744025,1599.143763,1648.004179,1725.086337
Y325,1471.7430931816714,1471.812004,1527.87131,1484.995672,1476.103884,1585.04358
Y326,5108.824836659999,1145.187112,1211.504723,1290.600431,1375.297617,1438.587521
Y327,6302.47508,6777.102542,7448.142851,7924.62989,7655.489089,7937.875638
Y328,4054.956425,4434.26938,4827.42839,4770.974382,4752.080101,5939.831551
Y329,5108.824836659999,9891.002556,10474.823,10941.34731,11147.76359,11430.53273
Y330,6245.152227,6568.419001,7136.692724,7626.629102,8007.981911,8473.843021
Y331,12426.53936,12946.48895,13513.50064,13793.82013,13131.34862,14056.60908
Y332,5108.824836659999,7016.718075,7536.643243,8171.335786,8090.908224,8675.341591
Y333,5108.824836659999,4194.936728,4363.181761,4470.305337,4264.495488,4773.492436
Y334,5108.824836659999,8901.103608,10849.11288,11844.62531,12748.28541,14575.34538
Y335,9599.492267069396,9599.726543,10203.80789,10999.90393,10400.75208,10131.22542
Y336,1066.409105,1129.141032,1183.708839,1203.595641,1121.967907,1067.087232
Y337,5108.824836659999,8358.42982,8744.739932,8904.277961,8537.886641,8767.460205
Y338,6380.47193646724,6380.735838,6607.272282,6636.643543,6860.723311,6980.311372
Y339,4031.588007,4033.914191,4019.266184,4085.874951,4132.374759,4170.593598
Y340,5789.442862898804,5789.187248,7015.587857,7535.624978,7877.841163,7864.768601
Y341,5108.824836659999,1574.700571,1548.690824,1604.702076,1706.040617,1773.444029
Y342,2396.409715,2433.921174,2531.675886,2469.298122,2445.954676,2622.000082
Y343,3030.999177,3081.088263,3133.061537,3103.487514,2933.156083,3066.282099
Y344,5108.824836659999,5012.409906,5749.154485,5742.906884,4978.805222,4948.692985
Y345,5108.824836659999,13195.94308,13635.09413,13583.65074,13246.1702,14058.18555
Y346,5108.824836659999,2244.815874,2396.147181,2511.101178,2536.849492,2727.239749
Y347,5108.824836659999,5017.811666,5217.523951,5214.659721,4807.005073,4832.058648
Y348,2424.3643244374425,2424.566458,2299.663203,2250.279526,2183.875857,2133.40773
